# Results for 10000
Insert Times (s),Remove Times (s),Find Times (s)
0.0007038000,0.0000007000,0.0000001000
0.0003242000,0.0000006000,0.0000002000
0.0010976000,0.0000005000,0.0000001000
0.0009483000,0.0000006000,0.0000001000
0.0002246000,0.0000006000,0.0000002000
0.0008373000,0.0000005000,0.0000002000
0.0001548000,0.0000005000,0.0000001000
0.0003309001,0.0000006000,0.0000002000
0.0006832000,0.0000015999,0.0000001000
0.0009625000,0.0000037000,0.0000001000
0.0002666001,0.0000019000,0.0000001000
0.0004555001,0.0000006000,0.0000002000
0.0004806001,0.0000006000,0.0000001000
0.0015654000,0.0000006000,0.0000002000
0.0015936999,0.0000005000,0.0000001000
0.0010889999,0.0000005000,0.0000001000
0.0008231000,0.0000005000,0.0000002000
0.0003353000,0.0000005000,0.0000001000
0.0012985000,0.0000005000,0.0000001000
0.0001120999,0.0000063999,0.0000002000
0.0012346000,0.0000022000,0.0000001000
0.0012936000,0.0000016000,0.0000002000
0.0004078000,0.0000010000,0.0000001000
0.0007862999,0.0000005000,0.0000001000
0.0001176000,0.0000005000,0.0000001000
0.0001390000,0.0000005000,0.0000002000
0.0011430000,0.0000008000,0.0000002000
0.0000788000,0.0000005000,0.0000002000
0.0003800000,0.0000005000,0.0000001000
0.0000912000,0.0000005000,0.0000002000
0.0004276000,0.0000014000,0.0000001000
0.0000854000,0.0000043000,0.0000002000
0.0008705000,0.0000018000,0.0000002000
0.0007943000,0.0000011000,0.0000002000
0.0019006000,0.0000007000,0.0000002000
0.0005280001,0.0000007000,0.0000002000
0.0017845000,0.0000007000,0.0000001000
0.0014152001,0.0000006000,0.0000001000
0.0000446000,0.0000007000,0.0000002000
0.0005627000,0.0000008000,0.0000001000
0.0011866000,0.0000009000,0.0000001000
0.0006002999,0.0000024000,0.0000002000
0.0012456001,0.0000026999,0.0000002000
0.0003728999,0.0000020000,0.0000002000
0.0006077000,0.0000007000,0.0000002000
0.0003664000,0.0000006000,0.0000002000
0.0002146000,0.0000012000,0.0000001000
0.0008594999,0.0000005000,0.0000002000
0.0092451000,0.0000009000,0.0000002000
0.0016809000,0.0000005000,0.0000001000
0.0003642000,0.0000005000,0.0000002000
0.0004045999,0.0000006000,0.0000001000
0.0008428000,0.0000021000,0.0000001000
0.0005003000,0.0000031000,0.0000002000
0.0002252000,0.0000016000,0.0000001000
0.0008316000,0.0000006000,0.0000001000
0.0005779000,0.0000006000,0.0000002000
0.0004137000,0.0000005000,0.0000002000
0.0002177000,0.0000006000,0.0000001000
0.0005003000,0.0000005000,0.0000001000
0.0009000000,0.0000005000,0.0000002000
0.0001829000,0.0000006000,0.0000001000
0.0007304000,0.0000007000,0.0000002000
0.0007560999,0.0000142000,0.0000001000
0.0023257000,0.0000024000,0.0000001000
0.0016487000,0.0000021000,0.0000001000
0.0016838000,0.0000021000,0.0000001000
0.0004609999,0.0000007000,0.0000002000
0.0002474000,0.0000006000,0.0000002000
0.0013711000,0.0000005000,0.0000001000
0.0011094001,0.0000005000,0.0000002000
0.0006137000,0.0000004000,0.0000001000
0.0000378001,0.0000005000,0.0000002000
0.0006904000,0.0000006000,0.0000001000
0.0001674000,0.0000006000,0.0000001000
0.0005764000,0.0000022999,0.0000002000
0.0004119000,0.0000024999,0.0000002000
0.0005158000,0.0000035000,0.0000001000
0.0001639000,0.0000017000,0.0000002000
0.0000604000,0.0000008000,0.0000002000
0.0006963999,0.0000007000,0.0000002000
0.0000281000,0.0000009000,0.0000001000
0.0001338000,0.0000006000,0.0000001000
0.0008091000,0.0000007000,0.0000002000
0.0007115999,0.0000008000,0.0000002000
0.0005866000,0.0000006000,0.0000001000
0.0016031000,0.0000008000,0.0000002000
0.0012908000,0.0000023999,0.0000002000
0.0012569000,0.0000062999,0.0000001000
0.0027466000,0.0000017000,0.0000002000
0.0009403001,0.0000010000,0.0000002000
0.0001074000,0.0000007000,0.0000001000
0.0006455000,0.0000006000,0.0000002000
0.0008922999,0.0000005000,0.0000002000
0.0003797000,0.0000006000,0.0000002000
0.0008956001,0.0000009000,0.0000001000
0.0008894000,0.0000005000,0.0000002000
0.0007444000,0.0000005000,0.0000001000
0.0002326999,0.0000016000,0.0000002000
0.0010406000,0.0000023999,0.0000001000
0.0004364001,0.0000019000,0.0000001000
0.0009107001,0.0000020000,0.0000002000
0.0000556000,0.0000007000,0.0000001000
0.0019051000,0.0000014000,0.0000001000
0.0012842000,0.0000007000,0.0000001000
0.0006051001,0.0000007000,0.0000001000
0.0014007000,0.0000010000,0.0000001000
0.0008349000,0.0000007000,0.0000002000
0.0010303999,0.0000006000,0.0000002000
0.0009631000,0.0000006000,0.0000001000
0.0002339000,0.0000033000,0.0000001000
0.0008158000,0.0000022000,0.0000002000
0.0008176001,0.0000007000,0.0000000999
0.0002251001,0.0000010000,0.0000002000
0.0006434000,0.0000012000,0.0000002000
0.0005207000,0.0000007000,0.0000002000
0.0000882000,0.0000006000,0.0000002000
0.0008750000,0.0000006000,0.0000001000
0.0004094001,0.0000007000,0.0000001000
0.0005099999,0.0000027000,0.0000002000
0.0007687000,0.0000035000,0.0000002000
0.0002214999,0.0000021000,0.0000002000
0.0003950000,0.0000005000,0.0000002000
0.0009225000,0.0000005000,0.0000001000
0.0012499001,0.0000017000,0.0000002000
0.0008236000,0.0000015000,0.0000001999
0.0012948000,0.0000007000,0.0000002000
0.0006999001,0.0000007000,0.0000002000
0.0000257001,0.0000028000,0.0000001000
0.0005325000,0.0000026000,0.0000002000
0.0021296000,0.0000025000,0.0000002000
0.0005090000,0.0000016000,0.0000001000
0.0005874000,0.0000010000,0.0000002000
0.0003957000,0.0000005000,0.0000002000
0.0007988999,0.0000010000,0.0000001000
0.0007320000,0.0000007000,0.0000002000
0.0000236999,0.0000007000,0.0000002000
0.0004617000,0.0000007000,0.0000001000
0.0003552000,0.0000006000,0.0000002000
0.0007114999,0.0000006000,0.0000001000
0.0000272000,0.0000021000,0.0000001000
0.0011871000,0.0000027000,0.0000001000
0.0018412999,0.0000171000,0.0000002000
0.0018430999,0.0000006000,0.0000002000
0.0017084000,0.0000011000,0.0000001000
0.0010917000,0.0000017000,0.0000002000
0.0011860001,0.0000010000,0.0000001000
0.0005647000,0.0000007000,0.0000001000
0.0014269999,0.0000007000,0.0000001000
0.0007799000,0.0000006000,0.0000002000
0.0008071000,0.0000028000,0.0000001000
0.0006207000,0.0000032000,0.0000001999
0.0012521001,0.0000015999,0.0000001000
0.0007925000,0.0000013000,0.0000001000
0.0014305001,0.0000010000,0.0000002000
0.0016022000,0.0000008000,0.0000002000
0.0051254999,0.0000007000,0.0000002000
0.0001720000,0.0000007000,0.0000001000
0.0000944000,0.0000006000,0.0000001000
0.0010957001,0.0000007000,0.0000001000
0.0008901000,0.0000007000,0.0000001000
0.0003177000,0.0000040000,0.0000001000
0.0002375999,0.0000073999,0.0000001000
0.0006501999,0.0000022000,0.0000001000
0.0002433000,0.0000014000,0.0000001000
0.0000406000,0.0000012000,0.0000001000
0.0007085000,0.0000006000,0.0000001000
0.0007527000,0.0000013000,0.0000001000
0.0000824000,0.0000006000,0.0000000000
0.0004548000,0.0000007000,0.0000001000
0.0003281999,0.0000009000,0.0000001000
0.0003268000,0.0000007000,0.0000001000
0.0003374000,0.0000013000,0.0000001000
0.0012281000,0.0000027999,0.0000001000
0.0018698000,0.0000038000,0.0000001000
0.0015135000,0.0000017000,0.0000000000
0.0002362999,0.0000014999,0.0000001000
0.0001874999,0.0000008000,0.0000001000
0.0009289000,0.0000006000,0.0000001000
0.0002241000,0.0000010000,0.0000001000
0.0003852000,0.0000007000,0.0000001000
0.0002955999,0.0000007000,0.0000001000
0.0008085000,0.0000007000,0.0000001000
0.0001227999,0.0000007000,0.0000001000
0.0002784000,0.0000025000,0.0000001000
0.0003069000,0.0000027000,0.0000001000
0.0003191000,0.0000016000,0.0000001000
0.0003113999,0.0000010000,0.0000001000
0.0010127000,0.0000006000,0.0000001000
0.0010808000,0.0000005000,0.0000001000
0.0009301000,0.0000005000,0.0000001000
0.0007835000,0.0000005000,0.0000001000
0.0004692000,0.0000006000,0.0000001000
0.0007447000,0.0000005000,0.0000001000
0.0004800000,0.0000005000,0.0000001000
0.0003168000,0.0000030000,0.0000001000
0.0007404000,0.0000059999,0.0000001000
0.0019498001,0.0000018000,0.0000001000
0.0010882000,0.0000015000,0.0000001000
0.0016835000,0.0000009000,0.0000001000
0.0010909000,0.0000007000,0.0000001000
0.0004086000,0.0000007000,0.0000001000
0.0010916000,0.0000007000,0.0000001000
0.0015577000,0.0000013000,0.0000001000
0.0006893000,0.0000006000,0.0000001000
0.0011650000,0.0000007000,0.0000001000
0.0005237000,0.0000075999,0.0000001000
0.0000716001,0.0000072999,0.0000001000
0.0000664000,0.0000019000,0.0000001000
0.0009455000,0.0000015000,0.0000000000
0.0002744000,0.0000016000,0.0000001000
0.0006372000,0.0000013000,0.0000001000
0.0002665999,0.0000008000,0.0000001000
0.0001692000,0.0000022000,0.0000001000
0.0003765000,0.0000008000,0.0000001000
0.0017617000,0.0000006000,0.0000001000
0.0024351999,0.0000020000,0.0000001000
0.0003921001,0.0000033000,0.0000001000
0.0013825999,0.0000057000,0.0000001000
0.0004128000,0.0000017000,0.0000001000
0.0004866000,0.0000009000,0.0000001000
0.0020468001,0.0000006000,0.0000001000
0.0011066000,0.0000007000,0.0000001000
0.0005069000,0.0000007000,0.0000000000
0.0004292000,0.0000006000,0.0000001000
0.0000919000,0.0000007000,0.0000001000
0.0006894000,0.0000007000,0.0000001000
0.0002129000,0.0000006000,0.0000001000
0.0010713000,0.0000037999,0.0000001000
0.0023653000,0.0000027000,0.0000001000
0.0003531000,0.0000023000,0.0000001000
0.0011254001,0.0000011000,0.0000001000
0.0008280000,0.0000021000,0.0000001000
0.0014968000,0.0000008000,0.0000001000
0.0009419000,0.0000005000,0.0000000000
0.0010561000,0.0000005000,0.0000001000
0.0002987999,0.0000005000,0.0000001000
0.0003819000,0.0000016000,0.0000001000
0.0001593999,0.0000022999,0.0000001000
0.0006713000,0.0000021000,0.0000001000
0.0008424000,0.0000020000,0.0000001000
0.0000174999,0.0000013000,0.0000001000
0.0008746000,0.0000008000,0.0000001000
0.0005054000,0.0000005000,0.0000001000
0.0006110000,0.0000005000,0.0000001000
0.0009405999,0.0000006000,0.0000001000
0.0000941000,0.0000005000,0.0000001000
0.0010169001,0.0000006000,0.0000001000
0.0008876000,0.0000005000,0.0000001000
0.0018298000,0.0000033999,0.0000001000
0.0001509000,0.0000020000,0.0000002000
0.0023558000,0.0000008000,0.0000001000
0.0002835001,0.0000007000,0.0000001000
0.0015771000,0.0000007000,0.0000001000
0.0003570000,0.0000007000,0.0000001000
0.0002509000,0.0000007000,0.0000001000
0.0011546999,0.0000006000,0.0000001000
0.0010038000,0.0000013000,0.0000001000
0.0009960000,0.0000007000,0.0000001000
0.0008328001,0.0000091001,0.0000001000
0.0008944999,0.0000053000,0.0000001000
0.0002054999,0.0000016000,0.0000002000
0.0009021000,0.0000017000,0.0000000000
0.0012765999,0.0000007000,0.0000002000
0.0012208000,0.0000007000,0.0000001000
0.0018237000,0.0000006000,0.0000001000
0.0016448000,0.0000006000,0.0000001000
0.0001111000,0.0000007000,0.0000001000
0.0001689000,0.0000007000,0.0000001000
0.0017823001,0.0000026000,0.0000000000
0.0005043000,0.0000029000,0.0000001000
0.0010526000,0.0000020000,0.0000001000
0.0005060000,0.0000013000,0.0000001000
0.0004851000,0.0000017000,0.0000001000
0.0009062999,0.0000025000,0.0000001000
0.0006913000,0.0000103000,0.0000001000
0.0001691000,0.0000021000,0.0000001000
0.0002723001,0.0000020999,0.0000000000
0.0000885001,0.0000026000,0.0000001000
0.0008809001,0.0000022000,0.0000001000
0.0012764999,0.0000013000,0.0000001000
0.0001988000,0.0000031999,0.0000001000
0.0001128999,0.0000012000,0.0000001000
0.0005878001,0.0000008000,0.0000001000
0.0023258000,0.0000008000,0.0000001000
0.0012994000,0.0000008000,0.0000001000
0.0020572999,0.0000018000,0.0000001000
0.0006077000,0.0000025000,0.0000001000
0.0001872999,0.0000022000,0.0000000000
0.0004397000,0.0000015000,0.0000000000
0.0008827000,0.0000007000,0.0000001000
0.0003033000,0.0000007999,0.0000001000
0.0001974000,0.0000063999,0.0000001000
0.0000979000,0.0000018000,0.0000001000
0.0006507999,0.0000010000,0.0000001000
0.0003757000,0.0000012000,0.0000001000
0.0000573000,0.0000017000,0.0000001000
0.0009050000,0.0000006000,0.0000001000
0.0002840001,0.0000005000,0.0000001000
0.0006942999,0.0000006000,0.0000001000
0.0002688000,0.0000006000,0.0000001000
0.0008666001,0.0000005000,0.0000001000
0.0000157000,0.0000039000,0.0000001000
0.0004346000,0.0000029000,0.0000000000
0.0005511000,0.0000017000,0.0000001000
0.0003597001,0.0000015000,0.0000001000
0.0004462000,0.0000012000,0.0000001000
0.0017918000,0.0000011000,0.0000001000
0.0016975000,0.0000006000,0.0000001000
0.0013401001,0.0000005000,0.0000001000
0.0016825000,0.0000006000,0.0000001000
0.0011905001,0.0000006000,0.0000001000
0.0009152001,0.0000006000,0.0000001000
0.0004252000,0.0000006000,0.0000001000
0.0008818000,0.0000024000,0.0000001000
0.0003169000,0.0000079001,0.0000001000
0.0001377000,0.0000019000,0.0000001000
0.0001584999,0.0000015000,0.0000000999
0.0009201000,0.0000009000,0.0000001000
0.0010626999,0.0000006000,0.0000001000
0.0002038000,0.0000005000,0.0000001000
0.0005365000,0.0000005000,0.0000001000
0.0008675000,0.0000007000,0.0000001000
0.0007385999,0.0000007000,0.0000001000
0.0005742999,0.0000005000,0.0000001000
0.0015899000,0.0000010000,0.0000001000
0.0004312000,0.0000033000,0.0000001000
0.0007870999,0.0000022000,0.0000001000
0.0014974000,0.0000019000,0.0000001000
0.0083234000,0.0000007000,0.0000001000
0.0008363001,0.0000005000,0.0000001000
0.0007691000,0.0000006000,0.0000001000
0.0003832999,0.0000005000,0.0000001000
0.0000449000,0.0000006000,0.0000001000
0.0009127000,0.0000006000,0.0000001000
0.0004130000,0.0000006000,0.0000001000
0.0010434000,0.0000006000,0.0000001000
0.0010206000,0.0000068001,0.0000001000
0.0011092999,0.0000036000,0.0000001000
0.0003412999,0.0000021000,0.0000001000
0.0002739000,0.0000019000,0.0000001000
0.0014922001,0.0000032000,0.0000001000
0.0008734000,0.0000012000,0.0000001000
0.0012368000,0.0000014000,0.0000001000
0.0010606999,0.0000014000,0.0000001000
0.0006264000,0.0000028999,0.0000001000
0.0009134001,0.0000028000,0.0000001000
0.0011509999,0.0000014000,0.0000001000
0.0000432000,0.0000010000,0.0000000000
0.0009957000,0.0000013000,0.0000001000
0.0009605000,0.0000011000,0.0000001000
0.0018971000,0.0000009000,0.0000001000
0.0014246999,0.0000007000,0.0000001000
0.0013459000,0.0000006000,0.0000001000
0.0004243000,0.0000005000,0.0000001000
0.0017396001,0.0000058000,0.0000001000
0.0009007000,0.0000051999,0.0000001000
0.0004258000,0.0000016000,0.0000001000
0.0008947999,0.0000009000,0.0000001000
0.0003057000,0.0000006000,0.0000001000
0.0006413000,0.0000005000,0.0000001000
0.0000214000,0.0000005000,0.0000001000
0.0011685999,0.0000005000,0.0000001000
0.0007910000,0.0000005000,0.0000001000
0.0004505999,0.0000013000,0.0000001000
0.0005898000,0.0000006000,0.0000001000
0.0008305000,0.0000018000,0.0000001000
0.0004214001,0.0000023000,0.0000002000
0.0001440000,0.0000019000,0.0000000000
0.0002015000,0.0000011000,0.0000001000
0.0000020000,0.0000005000,0.0000001000
0.0003966000,0.0000005999,0.0000001000
0.0001666000,0.0000006000,0.0000001000
0.0019003000,0.0000005000,0.0000001000
0.0009683000,0.0000004999,0.0000001000
0.0002130000,0.0000006000,0.0000001000
0.0014304999,0.0000006000,0.0000001000
0.0007323000,0.0000006000,0.0000001000
0.0007036000,0.0000025999,0.0000001000
0.0000374999,0.0000029000,0.0000001000
0.0012131000,0.0000016000,0.0000001000
0.0011203999,0.0000006000,0.0000001000
0.0003333000,0.0000005000,0.0000001000
0.0004122000,0.0000005000,0.0000001000
0.0002679001,0.0000005000,0.0000001000
0.0001461001,0.0000006000,0.0000001000
0.0009202000,0.0000005000,0.0000001000
0.0003871999,0.0000005000,0.0000001000
0.0010434000,0.0000006000,0.0000001000
0.0010155000,0.0000050000,0.0000001000
0.0003078000,0.0000023999,0.0000001000
0.0009808000,0.0000017000,0.0000001000
0.0002745000,0.0000008000,0.0000001000
0.0002252001,0.0000009000,0.0000001000
0.0016002000,0.0000013999,0.0000001000
0.0008263000,0.0000007000,0.0000001000
0.0029965000,0.0000008000,0.0000001000
0.0014594999,0.0000020000,0.0000001000
0.0005012000,0.0000020000,0.0000001000
0.0004122000,0.0000027000,0.0000001000
0.0013757000,0.0000015999,0.0000001000
0.0001307001,0.0000012000,0.0000001000
0.0007866999,0.0000007000,0.0000001000
0.0011913000,0.0000014000,0.0000001000
0.0003468001,0.0000007000,0.0000001000
0.0004893000,0.0000011000,0.0000001000
0.0002888000,0.0000013000,0.0000001000
0.0000285000,0.0000026000,0.0000001000
0.0004410000,0.0000021000,0.0000000000
0.0010380000,0.0000018000,0.0000001000
0.0008282000,0.0000007000,0.0000001000
0.0005226000,0.0000012000,0.0000001000
0.0022174000,0.0000069001,0.0000001000
0.0005299000,0.0000012999,0.0000001000
0.0031997000,0.0000009000,0.0000001000
0.0014333000,0.0000007000,0.0000001000
0.0005468000,0.0000065999,0.0000001000
0.0019640999,0.0000171000,0.0000001000
0.0002049000,0.0000021999,0.0000001000
0.0002015000,0.0000009000,0.0000001000
0.0002219999,0.0000014000,0.0000001000
0.0011187000,0.0000005000,0.0000000000
0.0004149000,0.0000006000,0.0000001000
0.0003670000,0.0000010000,0.0000001000
0.0005014000,0.0000007000,0.0000001000
0.0001585999,0.0000006000,0.0000001000
0.0003245000,0.0000009000,0.0000001000
0.0009905000,0.0000018999,0.0000000000
0.0001972000,0.0000026000,0.0000001000
0.0017672000,0.0000017000,0.0000001000
0.0005927001,0.0000007000,0.0000001000
0.0018162001,0.0000006000,0.0000001000
0.0015583000,0.0000007000,0.0000001000
0.0017318999,0.0000007000,0.0000001000
0.0012057000,0.0000009000,0.0000001000
0.0011733001,0.0000007000,0.0000000000
0.0007854999,0.0000006000,0.0000001000
0.0002417000,0.0000007000,0.0000001000
0.0010182001,0.0000023000,0.0000001000
0.0009847999,0.0000059999,0.0000001000
0.0010654000,0.0000019999,0.0000001000
0.0002113000,0.0000011000,0.0000001000
0.0003241999,0.0000006000,0.0000001000
0.0003598001,0.0000007000,0.0000000000
0.0022193000,0.0000008000,0.0000001000
0.0011383999,0.0000011000,0.0000001000
0.0026772000,0.0000008000,0.0000001000
0.0014349000,0.0000007000,0.0000001000
0.0011215999,0.0000006000,0.0000001000
0.0008366001,0.0000062000,0.0000001000
0.0010452000,0.0000023000,0.0000001000
0.0012016001,0.0000022000,0.0000001000
0.0007541999,0.0000013000,0.0000001000
0.0007729999,0.0000019000,0.0000001000
0.0002466999,0.0000022000,0.0000001000
0.0009954000,0.0000008000,0.0000001000
0.0006298000,0.0000006000,0.0000001000
0.0022716000,0.0000006000,0.0000001000
0.0041813999,0.0000006000,0.0000001000
0.0007829000,0.0000227999,0.0000001000
0.0009610000,0.0000073001,0.0000001000
0.0002135000,0.0000019000,0.0000001000
0.0033642999,0.0000013000,0.0000001000
0.0014073000,0.0000019000,0.0000001000
0.0007986999,0.0000014999,0.0000001000
0.0007508000,0.0000005999,0.0000001000
0.0000287000,0.0000005000,0.0000001000
0.0022822999,0.0000005000,0.0000001000
0.0039289000,0.0000006000,0.0000001000
0.0001156999,0.0000012000,0.0000001000
0.0017833000,0.0000029000,0.0000001000
0.0019861000,0.0000023999,0.0000000000
0.0019459999,0.0000016000,0.0000001000
0.0006161000,0.0000017000,0.0000001000
0.0001254000,0.0000009999,0.0000001000
0.0008375001,0.0000007000,0.0000001000
0.0005426001,0.0000006000,0.0000001000
0.0008943001,0.0000005999,0.0000001000
0.0008410000,0.0000007000,0.0000001000
0.0002605000,0.0000006000,0.0000001000
0.0003194000,0.0000006000,0.0000001000
0.0019621000,0.0000029000,0.0000000000
0.0009885001,0.0000020000,0.0000001000
0.0019060001,0.0000016000,0.0000001000
0.0014761999,0.0000012000,0.0000001000
0.0003000001,0.0000009000,0.0000001000
0.0012509000,0.0000007000,0.0000001000
0.0009631000,0.0000007000,0.0000001000
0.0001362000,0.0000006000,0.0000001000
0.0006470000,0.0000006000,0.0000001000
0.0006342001,0.0000007000,0.0000001000
0.0000804000,0.0000006000,0.0000001000
0.0003395000,0.0000022000,0.0000001000
0.0007232000,0.0000041000,0.0000001000
0.0004733000,0.0000017000,0.0000001000
0.0006080000,0.0000007000,0.0000001000
0.0001681000,0.0000011000,0.0000001000
0.0004886000,0.0000017000,0.0000001000
0.0006585000,0.0000005000,0.0000001000
0.0014206000,0.0000005000,0.0000001000
0.0023045000,0.0000028000,0.0000001000
0.0026178999,0.0000028000,0.0000001000
0.0003776000,0.0000096001,0.0000001000
0.0001187001,0.0000009000,0.0000001000
0.0002656000,0.0000015000,0.0000001000
0.0006482000,0.0000007000,0.0000001000
0.0008990000,0.0000007000,0.0000001000
0.0012899000,0.0000010000,0.0000001000
0.0001909999,0.0000005000,0.0000001000
0.0008611000,0.0000006000,0.0000001000
0.0003548000,0.0000228999,0.0000001000
0.0002152000,0.0000043000,0.0000001000
0.0006302000,0.0000018000,0.0000000000
0.0007802000,0.0000009000,0.0000001000
0.0009174000,0.0000007000,0.0000001000
0.0009184000,0.0000014000,0.0000001000
0.0012713000,0.0000007000,0.0000001000
0.0025540000,0.0000007000,0.0000001000
0.0022008000,0.0000007000,0.0000001000
0.0018818000,0.0000006000,0.0000001000
0.0007874001,0.0000025000,0.0000001000
0.0016449001,0.0000060000,0.0000001000
0.0011848999,0.0000016000,0.0000001000
0.0007976999,0.0000008000,0.0000001000
0.0007231000,0.0000007000,0.0000001000
0.0011766000,0.0000009000,0.0000001000
0.0010586000,0.0000007000,0.0000001000
0.0008365000,0.0000006999,0.0000001000
0.0022974000,0.0000006000,0.0000001000
0.0015821001,0.0000007000,0.0000001000
0.0002287000,0.0000040000,0.0000001000
0.0013856000,0.0000026000,0.0000001000
0.0013802000,0.0000034000,0.0000001000
0.0011362999,0.0000017000,0.0000001000
0.0003599999,0.0000009999,0.0000001000
0.0006106000,0.0000008000,0.0000001000
0.0004783999,0.0000015000,0.0000001000
0.0008243000,0.0000011000,0.0000001000
0.0004878000,0.0000006000,0.0000001000
0.0004568000,0.0000006000,0.0000000000
0.0011844999,0.0000020999,0.0000001000
0.0005842000,0.0000027000,0.0000001000
0.0005197000,0.0000022000,0.0000001000
0.0024629000,0.0000010000,0.0000001000
0.0023506000,0.0000007000,0.0000001000
0.0018875999,0.0000013000,0.0000001000
0.0011258000,0.0000008000,0.0000001000
0.0000458000,0.0000007000,0.0000001000
0.0016972000,0.0000007000,0.0000001000
0.0011369000,0.0000068999,0.0000001000
0.0013209999,0.0000038000,0.0000001000
0.0005559999,0.0000018000,0.0000001000
0.0010464999,0.0000010000,0.0000001000
0.0002150000,0.0000008000,0.0000001000
0.0006728000,0.0000016000,0.0000001000
0.0025280999,0.0000009000,0.0000001000
0.0024801000,0.0000008000,0.0000001000
0.0014726999,0.0000007000,0.0000000000
0.0005604000,0.0000007000,0.0000001000
0.0009935000,0.0000024000,0.0000001000
0.0007027000,0.0000029000,0.0000001000
0.0009299001,0.0000016000,0.0000001000
0.0010675001,0.0000035999,0.0000001000
0.0002829001,0.0000007000,0.0000001000
0.0003904999,0.0000006000,0.0000001000
0.0000887000,0.0000006000,0.0000001000
0.0002432000,0.0000006000,0.0000001000
0.0010388000,0.0000007000,0.0000001000
0.0007752000,0.0000007000,0.0000001000
0.0001133000,0.0000006000,0.0000001000
0.0000956000,0.0000017000,0.0000001000
0.0011196000,0.0000039000,0.0000001000
0.0020590000,0.0000021999,0.0000001000
0.0001290999,0.0000013000,0.0000001000
0.0017353999,0.0000009000,0.0000001000
0.0015855000,0.0000012000,0.0000001000
0.0012571000,0.0000011000,0.0000001000
0.0002201999,0.0000006000,0.0000001000
0.0009099001,0.0000009000,0.0000001000
0.0025869000,0.0000025999,0.0000001000
0.0010644000,0.0000029000,0.0000001000
0.0003123000,0.0000058000,0.0000001000
0.0004224001,0.0000089000,0.0000001000
0.0009020999,0.0000006000,0.0000005000
0.0000720001,0.0000007000,0.0000004000
0.0008371001,0.0000006000,0.0000002000
0.0000841001,0.0000013000,0.0000001000
0.0009376000,0.0000007000,0.0000001000
0.0001950000,0.0000007000,0.0000001000
0.0013645999,0.0000007000,0.0000003000
0.0036262000,0.0000009999,0.0000001000
0.0014541000,0.0000023000,0.0000001000
0.0020649000,0.0000217999,0.0000001000
0.0019720000,0.0000022000,0.0000001000
0.0002168000,0.0000009999,0.0000001000
0.0008719000,0.0000017000,0.0000001000
0.0011879000,0.0000007000,0.0000001000
0.0007320000,0.0000005000,0.0000001000
0.0011209999,0.0000011000,0.0000001000
0.0013116000,0.0000012000,0.0000002000
0.0015828001,0.0000018000,0.0000001000
0.0118610000,0.0000021000,0.0000002000
0.0004750000,0.0000049999,0.0000001000
0.0003747001,0.0000021000,0.0000001000
0.0006572000,0.0000008000,0.0000001000
0.0005796000,0.0000014000,0.0000001000
0.0004228001,0.0000013000,0.0000001000
0.0017828000,0.0000009000,0.0000001000
0.0009790000,0.0000011000,0.0000001000
0.0022075999,0.0000007000,0.0000001000
0.0006942000,0.0000023000,0.0000002000
0.0010554000,0.0000023000,0.0000001000
0.0007594001,0.0000021000,0.0000001000
0.0003117999,0.0000011000,0.0000001000
0.0006036001,0.0000016000,0.0000001000
0.0008792999,0.0000006000,0.0000003000
0.0006960001,0.0000008000,0.0000002000
0.0004003000,0.0000008000,0.0000001000
0.0005458001,0.0000007000,0.0000001000
0.0003101999,0.0000005000,0.0000001000
0.0003111000,0.0000060000,0.0000001000
0.0010665000,0.0000068999,0.0000001000
0.0005884999,0.0000018999,0.0000001000
0.0023206000,0.0000012999,0.0000001000
0.0011721000,0.0000006000,0.0000001000
0.0029649000,0.0000007000,0.0000001000
0.0004811999,0.0000006000,0.0000001000
0.0006225000,0.0000007999,0.0000001000
0.0005655000,0.0000009000,0.0000002000
0.0017353999,0.0000006000,0.0000001000
0.0013878000,0.0000007000,0.0000001000
0.0016132001,0.0000018999,0.0000001000
0.0003921001,0.0000025999,0.0000001000
0.0000926000,0.0000019000,0.0000001000
0.0006163999,0.0000015999,0.0000001000
0.0012830000,0.0000006999,0.0000001000
0.0004831001,0.0000006000,0.0000001000
0.0002836001,0.0000009000,0.0000001000
0.0010691000,0.0000009000,0.0000001000
0.0013640000,0.0000006000,0.0000001000
0.0000884001,0.0000005000,0.0000001000
0.0021622000,0.0000005000,0.0000002000
0.0002453000,0.0000005000,0.0000001000
0.0012881000,0.0000022000,0.0000001000
0.0010870999,0.0000020000,0.0000001000
0.0016875999,0.0000022000,0.0000001000
0.0008547000,0.0000009000,0.0000001000
0.0006549000,0.0000007000,0.0000001000
0.0016295000,0.0000010000,0.0000001000
0.0010585000,0.0000015000,0.0000001000
0.0004087001,0.0000010000,0.0000001000
0.0010114000,0.0000009000,0.0000001000
0.0009307001,0.0000006000,0.0000001000
0.0012379000,0.0000088000,0.0000001000
0.0006585000,0.0000149000,0.0000001000
0.0001331000,0.0000025000,0.0000001000
0.0014980000,0.0000021000,0.0000001000
0.0008593000,0.0000013000,0.0000001000
0.0008423000,0.0000019000,0.0000001000
0.0001457999,0.0000010000,0.0000001000
0.0010464999,0.0000019000,0.0000001000
0.0010687000,0.0000012000,0.0000001000
0.0010490000,0.0000008000,0.0000001000
0.0014438001,0.0000072999,0.0000001000
0.0012090000,0.0000034000,0.0000001000
